source,target
6367736485,8045313847
8045313847,6367736485
8045313847,6367627896
6367627896,8045313847
6367627896,6367627897
6367627897,6367627896
6367627897,6367627895
6367627895,6367627897
6367627895,6353429785
6353429785,6367627895
6364998709,6367316318
6367316318,6364998709
6367316318,6367316319
6367316319,6367316318
1026541390,6364998709
6364998709,1026541390
6367316319,1026541390
1026541390,6367316319
1026541391,6370279542
6370279542,1026541391
6370279542,6367316319
6367316319,6370279542
6287472215,6287472214
6287472214,6287472215
6287472214,6287472213
6287472213,6287472214
6287472213,6287472212
6287472212,6287472213
6287472212,6287472211
6287472211,6287472212
6287472211,6287472210
6287472210,6287472211
6369992451,2713512394
2713512394,6369992451
2713512394,6367627905
6367627905,2713512394
6367627905,6367627904
6367627904,6367627905
6367627904,6367627907
6367627907,6367627904
6367627907,6367627908
6367627908,6367627907
6367627908,6367627903
6367627903,6367627908
6367627903,6367627902
6367627902,6367627903
6367627902,6367627909
6367627909,6367627902
6367627909,6367627906
6367627906,6367627909
6367627906,6367627899
6367627899,6367627906
6367627899,566549111
566549111,6367627899
6367816409,8505781111
8505781111,6367816409
8505781111,6369928588
6369928588,8505781111
6369928588,6369928587
6369928587,6369928588
6369928587,6369928586
6369928586,6369928587
6369928586,8505781109
8505781109,6369928586
8505781109,8505781108
8505781108,8505781109
8505781108,8505781107
8505781107,8505781108
8505781107,8505781104
8505781104,8505781107
8505781104,8505781103
8505781103,8505781104
8505781103,8505781105
8505781105,8505781103
8505781105,8505781106
8505781106,8505781105
8505781106,6369928585
6369928585,8505781106
1213110842,30030207
30030207,1213110842
30030207,30030213
30030213,30030207
30214995,30030210
30030210,30214995
30030210,5383782017
5383782017,30030210
5383782017,6367816421
6367816421,5383782017
6367816421,8523021153
8523021153,6367816421
8523021153,6511947220
6511947220,8523021153
6511947220,6512276039
6512276039,6511947220
6512276039,7353105717
7353105717,6512276039
7353105717,30030208
30030208,7353105717
30030208,6367816420
6367816420,30030208
6367816420,1213110842
1213110842,6367816420
482997530,1395081590
1395081590,482997530
1395081590,6443971515
6443971515,1395081590
6443971515,482997552
482997552,6443971515
280122613,2469958664
2469958664,280122613
2469958664,569927904
569927904,2469958664
6369513611,6369513612
6369513612,6369513611
6369513612,6369513613
6369513613,6369513612
6369513613,6369513614
6369513614,6369513613
6369513614,6369513615
6369513615,6369513614
6369513615,6369513616
6369513616,6369513615
6369513616,6580961455
6580961455,6369513616
6580961455,6580961454
6580961454,6580961455
6580961454,6580961453
6580961453,6580961454
6580961453,6580961443
6580961443,6580961453
6580961443,6580961442
6580961442,6580961443
6580961442,6369513617
6369513617,6580961442
566902291,566902297
566902297,566902291
566902297,566902298
566902298,566902297
566902298,56235748
56235748,566902298
6369513611,566547638
566547638,6369513611
566547638,266470493
266470493,566547638
6369752227,6369752222
6369752222,6369752227
6369752222,6369752221
6369752221,6369752222
6369752221,6371399039
6371399039,6369752221
6371399039,6371399041
6371399041,6371399039
6371399041,6369752220
6369752220,6371399041
6369752220,6371399038
6371399038,6369752220
6371399038,565305031
565305031,6371399038
1213117017,1213117012
1213117012,1213117017
1213117035,1213117012
1213117012,1213117035
6369949515,6369949514
6369949514,6369949515
6369949517,6369949516
6369949516,6369949517
6369992450,6369992449
6369992449,6369992450
6369992449,6369992448
6369992448,6369992449
6369992448,6370771355
6370771355,6369992448
6370771355,6369992447
6369992447,6370771355
6369992447,6370771347
6370771347,6369992447
6370771347,6369992446
6369992446,6370771347
6369992446,6369992445
6369992445,6369992446
6369992445,6369992444
6369992444,6369992445
6369992444,6369992443
6369992443,6369992444
6369992443,6369992451
6369992451,6369992443
6369992451,6370029719
6370029719,6369992451
6370029719,6369992442
6369992442,6370029719
6369992442,6369992438
6369992438,6369992442
6369992438,6369992441
6369992441,6369992438
6369992441,6369992440
6369992440,6369992441
6369992440,6369992439
6369992439,6369992440
6369992439,2468884249
2468884249,6369992439
2468884249,2468884247
2468884247,2468884249
2468884247,6587807650
6587807650,2468884247
6587807650,6587807651
6587807651,6587807650
6587807651,6587807652
6587807652,6587807651
6587807652,6587807649
6587807649,6587807652
6587807649,2468884245
2468884245,6587807649
2468884245,5552396292
5552396292,2468884245
5552396292,30986882
30986882,5552396292
30986882,6287504442
6287504442,30986882
6287504442,296111497
296111497,6287504442
296111497,6334810942
6334810942,296111497
6334810942,296111346
296111346,6334810942
296111346,6587807655
6587807655,296111346
6587807655,30986891
30986891,6587807655
30986891,6580796652
6580796652,30986891
6580796652,6580796651
6580796651,6580796652
6580796651,56233484
56233484,6580796651
56233484,30986949
30986949,56233484
6367627904,6370521501
6370521501,6367627904
6370521501,6370521502
6370521502,6370521501
6370521502,8045313849
8045313849,6370521502
8045313849,6370521500
6370521500,8045313849
6370521500,6370521492
6370521492,6370521500
6370521492,6370521499
6370521499,6370521492
6370521499,6370521498
6370521498,6370521499
6370521498,6370521497
6370521497,6370521498
1395081588,6370035805
6370035805,1395081588
6370035805,6370035812
6370035812,6370035805
6370035812,6370270053
6370270053,6370035812
6370270053,6370270045
6370270045,6370270053
6370270045,6370270052
6370270052,6370270045
6370270052,6370270051
6370270051,6370270052
6370270051,6370270050
6370270050,6370270051
6370270050,6370270049
6370270049,6370270050
6370270049,6370270048
6370270048,6370270049
6370270048,6370270047
6370270047,6370270048
6370270047,6370270046
6370270046,6370270047
6370270046,6370035811
6370035811,6370270046
1213117022,6370142763
6370142763,1213117022
6370142763,6370142762
6370142762,6370142763
6370142762,1213117017
1213117017,6370142762
30030184,6370260941
6370260941,30030184
6370260941,6370260942
6370260942,6370260941
6370260942,30030186
30030186,6370260942
6370260944,6370260943
6370260943,6370260944
6370260943,30030186
30030186,6370260943
1395081588,6370270054
6370270054,1395081588
6370270054,6364998711
6364998711,6370270054
6364998711,6367713083
6367713083,6364998711
6367713083,6364998712
6364998712,6367713083
6364998712,6364998713
6364998713,6364998712
6364998713,1395081592
1395081592,6364998713
6370343044,6367499939
6367499939,6370343044
6367499939,30201063
30201063,6367499939
30215031,6370390609
6370390609,30215031
6370390609,6370390610
6370390610,6370390609
6370390610,30030183
30030183,6370390610
30030183,6370390611
6370390611,30030183
6370390611,6370390614
6370390614,6370390611
6370390614,6370390612
6370390612,6370390614
6370390612,490531343
490531343,6370390612
282039923,6370546332
6370546332,282039923
5496667744,282039923
282039923,5496667744
5426483320,6370591469
6370591469,5426483320
6370591469,30121682
30121682,6370591469
30121682,7353202868
7353202868,30121682
7353202868,6370591467
6370591467,7353202868
6370591467,6370591471
6370591471,6370591467
6370591471,6370591472
6370591472,6370591471
6370591472,6370591470
6370591470,6370591472
6370591470,6370591466
6370591466,6370591470
6370591466,1288828128
1288828128,6370591466
1288828128,6370591468
6370591468,1288828128
6370591468,5426483320
5426483320,6370591468
6370591472,6372331332
6372331332,6370591472
6372331332,30215035
30215035,6372331332
5378552115,8505781110
8505781110,5378552115
6353429785,6367627907
6367627907,6353429785
6370771348,6370771349
6370771349,6370771348
6370771349,6370771350
6370771350,6370771349
6370771350,6370771351
6370771351,6370771350
6370771351,6370771344
6370771344,6370771351
6370771344,6370771352
6370771352,6370771344
6370771352,6370771353
6370771353,6370771352
6370771353,6370771354
6370771354,6370771353
6370771354,6370771355
6370771355,6370771354
6370771347,6370771359
6370771359,6370771347
6370771359,6370771346
6370771346,6370771359
6370771346,6370771358
6370771358,6370771346
6370771358,6370771357
6370771357,6370771358
6370771357,6370771345
6370771345,6370771357
6370771345,6370771356
6370771356,6370771345
282040656,6580818946
6580818946,282040656
6580818946,282040606
282040606,6580818946
282040606,56238135
56238135,282040606
6371532805,6371532807
6371532807,6371532805
6371532807,6371532806
6371532806,6371532807
6371944894,6371944893
6371944893,6371944894
6372056964,6372056965
6372056965,6372056964
6372056965,6372056966
6372056966,6372056965
6372056966,6372056967
6372056967,6372056966
6372056968,6372056969
6372056969,6372056968
6372056969,6372056970
6372056970,6372056969
6372056970,6372056971
6372056971,6372056970
6372056971,5555073756
5555073756,6372056971
504962133,566902289
566902289,504962133
6372175618,6372175615
6372175615,6372175618
6372175615,6372175617
6372175617,6372175615
6372175617,6372165080
6372165080,6372175617
6372165080,6372165081
6372165081,6372165080
6372165081,6372175616
6372175616,6372165081
6372175616,30498512
30498512,6372175616
6372331322,6372331321
6372331321,6372331322
6372331321,6372331320
6372331320,6372331321
6372331320,6372331319
6372331319,6372331320
6372331319,6372331318
6372331318,6372331319
6372331318,6372331317
6372331317,6372331318
6372331317,6372331316
6372331316,6372331317
6372331316,6372331315
6372331315,6372331316
6372331315,6372331314
6372331314,6372331315
6372331314,6372331313
6372331313,6372331314
6372331313,6372331312
6372331312,6372331313
6372331312,6372331311
6372331311,6372331312
6372331311,6372331310
6372331310,6372331311
6372331310,6372331309
6372331309,6372331310
6372331309,6372331308
6372331308,6372331309
6372331308,6372331307
6372331307,6372331308
6372331307,6372331306
6372331306,6372331307
6372331306,6372331305
6372331305,6372331306
6372331305,6372331304
6372331304,6372331305
6372331304,6372331303
6372331303,6372331304
6372331303,6372331302
6372331302,6372331303
6372331302,6372331301
6372331301,6372331302
6372331301,6372331300
6372331300,6372331301
6372331300,8523503692
8523503692,6372331300
8523503692,8523503691
8523503691,8523503692
8523503691,8523503690
8523503690,8523503691
6372331331,6372331330
6372331330,6372331331
6372331330,6372331329
6372331329,6372331330
6372331329,6372331322
6372331322,6372331329
6372331322,6372331328
6372331328,6372331322
6372331328,6372331327
6372331327,6372331328
6372331327,6372331326
6372331326,6372331327
6372331326,6372331325
6372331325,6372331326
6372331325,6372331324
6372331324,6372331325
6372331324,6372331323
6372331323,6372331324
3740165599,6372331334
6372331334,3740165599
6372331334,6372331333
6372331333,6372331334
6372331333,6372331332
6372331332,6372331333
3740165599,6372331335
6372331335,3740165599
6372331335,6372331336
6372331336,6372331335
6372331336,3740165601
3740165601,6372331336
3740165601,3740165600
3740165600,3740165601
282041291,3011892141
3011892141,282041291
3011892141,504962114
504962114,3011892141
4792408362,6372350776
6372350776,4792408362
6369381762,6372537047
6372537047,6369381762
6372537047,6372537050
6372537050,6372537047
6372537050,6372537045
6372537045,6372537050
6372537045,6372537051
6372537051,6372537045
6372537051,6372537046
6372537046,6372537051
6372537046,6372537049
6372537049,6372537046
6372537049,6372537048
6372537048,6372537049
6372537048,569927880
569927880,6372537048
6369752218,6374867228
6374867228,6369752218
6374867228,6369752217
6369752217,6374867228
6369752217,6369752216
6369752216,6369752217
6369752216,6369752215
6369752215,6369752216
6369752215,6369752214
6369752214,6369752215
6369752214,6369752209
6369752209,6369752214
6369752209,6369752213
6369752213,6369752209
6369752213,266470493
266470493,6369752213
266470493,6369752211
6369752211,266470493
6395820746,6395820745
6395820745,6395820746
6395820748,6395820746
6395820746,6395820748
6395820746,6395820747
6395820747,6395820746
6396170893,6396170892
6396170892,6396170893
6396170892,6396170897
6396170897,6396170892
6396170894,6396170893
6396170893,6396170894
6396170899,6396170894
6396170894,6396170899
6396170894,6396170890
6396170890,6396170894
6396170890,6396170889
6396170889,6396170890
6396170889,6396170898
6396170898,6396170889
6396170898,6396170888
6396170888,6396170898
6396170888,6396170891
6396170891,6396170888
6396170891,6396170897
6396170897,6396170891
6396170897,6396170885
6396170885,6396170897
6396170885,6396170887
6396170887,6396170885
6396170887,6396170886
6396170886,6396170887
6396170886,6396170896
6396170896,6396170886
6396170896,6396170895
6396170895,6396170896
6396170895,8584796158
8584796158,6396170895
8584796158,8584796157
8584796157,8584796158
8584796157,8584796156
8584796156,8584796157
8584796156,8584796155
8584796155,8584796156
6370029719,6370029721
6370029721,6370029719
5106252454,6396519196
6396519196,5106252454
6396519196,6396519188
6396519188,6396519196
6396519188,6396519189
6396519189,6396519188
6396519189,6396519195
6396519195,6396519189
6396519195,6396519194
6396519194,6396519195
6396519194,6396519193
6396519193,6396519194
6396519193,6396519192
6396519192,6396519193
6396519192,6396519191
6396519191,6396519192
6396519191,6396519190
6396519190,6396519191
6396528286,6396528285
6396528285,6396528286
6396528285,6396527384
6396527384,6396528285
6396528297,6396528296
6396528296,6396528297
6396528296,6396528295
6396528295,6396528296
6396528295,6396528294
6396528294,6396528295
6396528294,6396528293
6396528293,6396528294
6396528293,6396528292
6396528292,6396528293
6396528292,6396528291
6396528291,6396528292
6396528291,6396528290
6396528290,6396528291
6396528290,6396528289
6396528289,6396528290
6396528289,6396528288
6396528288,6396528289
6396528288,6396528287
6396528287,6396528288
6396528287,6396528286
6396528286,6396528287
6396528286,6396528299
6396528299,6396528286
6396528298,6396528300
6396528300,6396528298
